# _root_ Gruča drugih , ki so stali naokoli s kozarci v rokah , je opazovala prizor .
#goldHeads=14,1,4,2,6,4,6,6,8,9,10,4,14,0,14,0,
#predictedHeads=4,4,4,0,6,4,4,4,4,4,4,4,14,4,4,0,
(11,16),(16,1),0.339872 # DEPENDENCYPART_GRANDPAR
(11,16),(16,2),0.327406 # DEPENDENCYPART_GRANDPAR
(11,16),(16,3),0.321171 # DEPENDENCYPART_GRANDPAR
(11,16),(16,4),0.305648 # DEPENDENCYPART_GRANDPAR
(11,16),(16,5),0.319627 # DEPENDENCYPART_GRANDPAR
(11,16),(16,6),0.357084 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),0.398571 # DEPENDENCYPART_GRANDPAR
(11,16),(16,8),0.316099 # DEPENDENCYPART_GRANDPAR
(11,16),(16,9),0.314728 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),0.29475 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),0.726078 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.697865 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.690586 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.768188 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),0.767682 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),0.335236 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),0.369489 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),0.356041 # DEPENDENCYPART_GRANDPAR
(12,1),(1,5),0.381176 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),0.390199 # DEPENDENCYPART_GRANDPAR
(12,1),(1,7),0.369975 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),0.365343 # DEPENDENCYPART_GRANDPAR
(12,1),(1,9),0.37241 # DEPENDENCYPART_GRANDPAR
(12,1),(1,10),0.347039 # DEPENDENCYPART_GRANDPAR
(12,1),(1,11),0.348793 # DEPENDENCYPART_GRANDPAR
(12,1),(1,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,1),(1,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,1),(1,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,1),(1,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,1),(1,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),0.353189 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),0.363033 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),0.355568 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.380453 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),0.389476 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),0.369975 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),0.365343 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.371704 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),0.347039 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),0.348087 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,2),(2,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),0.35417 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),0.323519 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),0.355805 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),0.381907 # DEPENDENCYPART_GRANDPAR
(12,3),(3,6),0.39093 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),0.369975 # DEPENDENCYPART_GRANDPAR
(12,3),(3,8),0.365648 # DEPENDENCYPART_GRANDPAR
(12,3),(3,9),0.372685 # DEPENDENCYPART_GRANDPAR
(12,3),(3,10),0.347344 # DEPENDENCYPART_GRANDPAR
(12,3),(3,11),0.349068 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,3),(3,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,3),(3,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,3),(3,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),0.355218 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),0.323519 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),0.354455 # DEPENDENCYPART_GRANDPAR
(12,4),(4,5),0.382922 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),0.391945 # DEPENDENCYPART_GRANDPAR
(12,4),(4,7),0.370219 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),0.367367 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),0.372974 # DEPENDENCYPART_GRANDPAR
(12,4),(4,10),0.348388 # DEPENDENCYPART_GRANDPAR
(12,4),(4,11),0.349357 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,4),(4,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,4),(4,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,4),(4,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),0.362266 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),0.328733 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),0.35928 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),0.350566 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),0.405755 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.378191 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),0.374671 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.383569 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),0.357971 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.359952 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),0.654752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),0.68882 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),0.648166 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),0.710096 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),0.681989 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),0.362266 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),0.328733 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),0.35928 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),0.350566 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),0.380499 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),0.378191 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),0.374671 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),0.383569 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),0.357971 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.359952 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),0.654752 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),0.68882 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),0.648166 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),0.710096 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),0.681989 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),0.353189 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),0.323519 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),0.353508 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),0.3439 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),0.369515 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),0.378907 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),0.365343 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.371704 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),0.347039 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.348087 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,7),(7,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),0.356977 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),0.324468 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),0.353508 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),0.34478 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.369515 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),0.378907 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.359337 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.377192 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),0.347344 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),0.353575 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,8),(8,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,9),(9,1),0.358445 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),0.325021 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),0.357556 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),0.346836 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),0.370864 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),0.380257 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),0.360686 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),0.355709 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),0.347039 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.348793 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),0.358116 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),0.324468 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),0.353508 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),0.34478 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),0.369515 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),0.378907 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.359337 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),0.353447 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.365756 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.353812 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),0.358445 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),0.325021 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),0.357556 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),0.346836 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),0.370864 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),0.380257 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),0.360686 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),0.355709 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.366085 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.337405 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),0.654515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),0.688583 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),0.647929 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),0.709653 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),0.681752 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),0.302874 # DEPENDENCYPART_GRANDPAR
(12,13),(13,2),0.274215 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),0.302854 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),0.294832 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),0.318214 # DEPENDENCYPART_GRANDPAR
(12,13),(13,6),0.328149 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),0.307535 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),0.302689 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),0.310514 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),0.283473 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),0.286897 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),0.721795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.709095 # DEPENDENCYPART_GRANDPAR
(12,13),(13,15),0.769488 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.73774 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),0.302874 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),0.274215 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),0.302854 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),0.294832 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),0.318214 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),0.328149 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),0.307535 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),0.302689 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),0.310514 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),0.283473 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),0.286897 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),0.721795 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.771796 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.769488 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.73774 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),0.302431 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),0.273978 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),0.302617 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),0.29424 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),0.317977 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),0.327912 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),0.307298 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),0.302452 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),0.310071 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),0.283236 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),0.286455 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),0.721387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.751469 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),0.710216 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),0.734667 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),0.302431 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),0.273978 # DEPENDENCYPART_GRANDPAR
(12,16),(16,3),0.302617 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),0.29424 # DEPENDENCYPART_GRANDPAR
(12,16),(16,5),0.317977 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),0.327912 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),0.307298 # DEPENDENCYPART_GRANDPAR
(12,16),(16,8),0.302452 # DEPENDENCYPART_GRANDPAR
(12,16),(16,9),0.310071 # DEPENDENCYPART_GRANDPAR
(12,16),(16,10),0.283236 # DEPENDENCYPART_GRANDPAR
(12,16),(16,11),0.286455 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),0.715236 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),0.751111 # DEPENDENCYPART_GRANDPAR
(12,16),(16,14),0.71022 # DEPENDENCYPART_GRANDPAR
(12,16),(16,15),0.772114 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),0.408284 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),0.344902 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),0.351544 # DEPENDENCYPART_GRANDPAR
(13,1),(1,5),0.374064 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),0.352082 # DEPENDENCYPART_GRANDPAR
(13,1),(1,7),0.367407 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),0.337918 # DEPENDENCYPART_GRANDPAR
(13,1),(1,9),0.517429 # DEPENDENCYPART_GRANDPAR
(13,1),(1,10),0.340779 # DEPENDENCYPART_GRANDPAR
(13,1),(1,11),0.577149 # DEPENDENCYPART_GRANDPAR
(13,1),(1,12),0.342191 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,1),(1,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,1),(1,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),0.639436 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),0.330868 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),0.346433 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),0.369177 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),0.347196 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),0.363244 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),0.333755 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),0.511855 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),0.336616 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),0.571574 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),0.328157 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,2),(2,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,2),(2,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),0.641765 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),0.39385 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),0.347345 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),0.371306 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),0.349324 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),0.363919 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),0.334735 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),0.514184 # DEPENDENCYPART_GRANDPAR
(13,3),(3,10),0.337596 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),0.573904 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),0.329443 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,3),(3,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,3),(3,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),0.643956 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),0.395312 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),0.3161 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),0.374145 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),0.352163 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),0.366231 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),0.338278 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),0.515741 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),0.340464 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),0.575461 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.345362 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,4),(4,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),0.644582 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),0.394534 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),0.315138 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),0.339092 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),0.357988 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),0.36621 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),0.337628 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),0.518469 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),0.341181 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.578189 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),0.330683 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),0.884554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),0.947057 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),1.1531 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),0.75819 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),0.644582 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),0.394534 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),0.315138 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),0.339092 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),0.364423 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),0.36621 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),0.337628 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),0.518469 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),0.341181 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.578189 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),0.330683 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),0.884554 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),0.947057 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),1.1531 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),0.75819 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),0.639554 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),0.393294 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),0.313135 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),0.336637 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),0.359409 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),0.337428 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),0.333834 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),0.511933 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),0.336694 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.571653 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.328236 # DEPENDENCYPART_GRANDPAR
(13,7),(7,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,7),(7,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,7),(7,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,7),(7,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),0.647741 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),0.397687 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),0.315992 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),0.341221 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),0.362266 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),0.340285 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),0.354742 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),0.521918 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),0.339209 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),0.581638 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),0.33075 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),0.644812 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),0.395038 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),0.315923 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),0.339663 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),0.360848 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),0.338867 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.353324 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.325938 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.340779 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.577149 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),0.342191 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),0.946851 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),1.15248 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),0.757984 # DEPENDENCYPART_GRANDPAR
(13,10),(10,1),0.649353 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),0.397924 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),0.316228 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),0.341457 # DEPENDENCYPART_GRANDPAR
(13,10),(10,5),0.362503 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),0.340521 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),0.354979 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.32668 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.51047 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.583698 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),0.331662 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),0.884348 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
